Worker Experience,Profession,Years Programming,Worker Gender,Worker Age
Professional_Developer,Professional_Developer,1.00,Male,22
Professional_Developer,Professional_Developer,10.00,Male,35
Professional_Developer,Professional_Developer,10.00,Male,32
Professional_Developer,Professional_Developer,10.00,Male,42
Professional_Developer,Professional_Developer,10.00,Female,31
Professional_Developer,Professional_Developer,10.00,Female,37
Professional_Developer,Professional_Developer,10.00,Male,30
Professional_Developer,Professional_Developer,10.00,Male,36
Professional_Developer,Professional_Developer,10.00,Male,47
Professional_Developer,Professional_Developer,10.00,Male,40
Professional_Developer,Professional_Developer,10.00,Male,30
Professional_Developer,Professional_Developer,10.00,Male,31
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,55
Professional_Developer,Professional_Developer,10.00,Male,40
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Female,33
Professional_Developer,Professional_Developer,10.00,Male,35
Professional_Developer,Professional_Developer,10.00,Male,40
Professional_Developer,Professional_Developer,10.00,Male,30
Professional_Developer,Professional_Developer,10.00,Male,29
Professional_Developer,Professional_Developer,10.00,Male,32
Professional_Developer,Professional_Developer,10.00,Male,32
Professional_Developer,Professional_Developer,10.00,Male,27
Professional_Developer,Professional_Developer,10.00,Male,36
Professional_Developer,Professional_Developer,10.00,Female,25
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,32
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,31
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Female,40
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,43
Professional_Developer,Professional_Developer,10.00,Male,47
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,32
Professional_Developer,Professional_Developer,10.00,Male,35
Professional_Developer,Professional_Developer,10.00,Male,30
Professional_Developer,Professional_Developer,10.00,Female,40
Professional_Developer,Professional_Developer,10.00,Male,30
Professional_Developer,Professional_Developer,10.00,Male,31
Professional_Developer,Professional_Developer,10.00,Female,33
Professional_Developer,Professional_Developer,10.00,Male,37
Professional_Developer,Professional_Developer,10.00,Male,33
Professional_Developer,Professional_Developer,10.00,Male,52
Professional_Developer,Professional_Developer,10.00,Male,40
Professional_Developer,Professional_Developer,11.00,Female,29
Professional_Developer,Professional_Developer,11.00,Male,39
Professional_Developer,Professional_Developer,11.00,Male,34
Professional_Developer,Professional_Developer,12.00,Male,30
Professional_Developer,Professional_Developer,12.00,Male,31
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,12.00,Female,29
Professional_Developer,Professional_Developer,12.00,Male,34
Professional_Developer,Professional_Developer,12.00,Female,42
Professional_Developer,Professional_Developer,12.00,Male,27
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,12.00,Male,30
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,12.00,Male,35
Professional_Developer,Professional_Developer,12.00,Male,29
Professional_Developer,Professional_Developer,12.00,Female,28
Professional_Developer,Professional_Developer,12.00,Male,25
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,12.00,Male,27
Professional_Developer,Professional_Developer,12.00,Female,29
Professional_Developer,Professional_Developer,12.00,Male,30
Professional_Developer,Professional_Developer,12.00,Male,30
Professional_Developer,Professional_Developer,12.00,Male,32
Professional_Developer,Professional_Developer,13.00,Male,42
Professional_Developer,Professional_Developer,14.00,Female,36
Professional_Developer,Professional_Developer,14.00,Male,25
Professional_Developer,Professional_Developer,14.00,Male,34
Professional_Developer,Professional_Developer,14.00,Male,37
Professional_Developer,Professional_Developer,15.00,Male,39
Professional_Developer,Professional_Developer,15.00,Male,39
Professional_Developer,Professional_Developer,15.00,Female,40
Professional_Developer,Professional_Developer,15.00,Male,41
Professional_Developer,Professional_Developer,15.00,Female,37
Professional_Developer,Professional_Developer,15.00,Male,32
Professional_Developer,Professional_Developer,15.00,Male,35
Professional_Developer,Professional_Developer,15.00,Male,35
Professional_Developer,Professional_Developer,15.00,Female,41
Professional_Developer,Professional_Developer,15.00,Male,39
Professional_Developer,Professional_Developer,15.00,Male,32
Professional_Developer,Professional_Developer,15.00,Male,31
Professional_Developer,Professional_Developer,15.00,Female,41
Professional_Developer,Professional_Developer,15.00,Male,32
Professional_Developer,Professional_Developer,15.00,Male,41
Professional_Developer,Professional_Developer,15.00,Female,37
Professional_Developer,Professional_Developer,15.00,Male,39
Professional_Developer,Professional_Developer,15.00,Female,41
Professional_Developer,Professional_Developer,15.00,Male,46
Professional_Developer,Professional_Developer,15.00,Male,45
Professional_Developer,Professional_Developer,16.00,Female,40
Professional_Developer,Professional_Developer,16.00,Female,44
Professional_Developer,Professional_Developer,16.00,Female,31
Professional_Developer,Professional_Developer,17.00,Male,32
Professional_Developer,Professional_Developer,17.00,Male,37
Professional_Developer,Professional_Developer,17.00,Male,39
Professional_Developer,Professional_Developer,18.00,Male,35
Professional_Developer,Professional_Developer,19.00,Male,31
Professional_Developer,Professional_Developer,2.00,Female,27
Professional_Developer,Professional_Developer,2.00,Male,29
Professional_Developer,Professional_Developer,2.00,Male,33
Professional_Developer,Professional_Developer,2.00,Male,27
Professional_Developer,Professional_Developer,2.00,Male,23
Professional_Developer,Professional_Developer,2.00,Male,25
Professional_Developer,Professional_Developer,2.00,Female,43
Professional_Developer,Professional_Developer,2.00,Male,29
Professional_Developer,Professional_Developer,2.00,Female,30
Professional_Developer,Professional_Developer,2.00,Female,30
Professional_Developer,Professional_Developer,2.00,Female,29
Professional_Developer,Professional_Developer,2.00,Male,25
Professional_Developer,Professional_Developer,2.00,Female,42
Professional_Developer,Professional_Developer,2.00,Female,27
Professional_Developer,Professional_Developer,2.00,Male,25
Professional_Developer,Professional_Developer,2.00,Female,26
Professional_Developer,Professional_Developer,2.00,Female,30
Professional_Developer,Professional_Developer,2.00,Male,46
Professional_Developer,Professional_Developer,2.00,Male,24
Professional_Developer,Professional_Developer,2.00,Male,27
Professional_Developer,Professional_Developer,2.00,Male,30
Professional_Developer,Professional_Developer,2.00,Male,16
Professional_Developer,Professional_Developer,2.00,Male,23
Professional_Developer,Professional_Developer,2.00,Male,23
Professional_Developer,Professional_Developer,2.00,Male,25
Professional_Developer,Professional_Developer,2.00,Male,27
Professional_Developer,Professional_Developer,2.00,Male,42
Professional_Developer,Professional_Developer,2.00,Female,30
Professional_Developer,Professional_Developer,2.00,Female,26
Professional_Developer,Professional_Developer,2.00,Male,32
Professional_Developer,Professional_Developer,2.00,Male,26
Professional_Developer,Professional_Developer,2.00,Male,26
Professional_Developer,Professional_Developer,2.00,Female,24
Professional_Developer,Professional_Developer,2.00,Female,30
Professional_Developer,Professional_Developer,2.00,Male,23
Professional_Developer,Professional_Developer,20.00,Male,45
Professional_Developer,Professional_Developer,20.00,Male,44
Professional_Developer,Professional_Developer,20.00,Male,43
Professional_Developer,Professional_Developer,20.00,Male,32
Professional_Developer,Professional_Developer,20.00,Male,41
Professional_Developer,Professional_Developer,20.00,Male,36
Professional_Developer,Professional_Developer,20.00,Male,38
Professional_Developer,Professional_Developer,20.00,Male,25
Professional_Developer,Professional_Developer,20.00,Male,33
Professional_Developer,Professional_Developer,20.00,Male,35
Professional_Developer,Professional_Developer,20.00,Male,43
Professional_Developer,Professional_Developer,20.00,Male,25
Professional_Developer,Professional_Developer,20.00,Male,33
Professional_Developer,Professional_Developer,20.00,Female,48
Professional_Developer,Professional_Developer,20.00,Female,31
Professional_Developer,Professional_Developer,20.00,Male,41
Professional_Developer,Professional_Developer,20.00,Female,31
Professional_Developer,Professional_Developer,20.00,Female,55
Professional_Developer,Professional_Developer,20.00,Male,38
Professional_Developer,Professional_Developer,20.00,Male,38
Professional_Developer,Professional_Developer,20.00,Male,25
Professional_Developer,Professional_Developer,20.00,Female,45
Professional_Developer,Professional_Developer,20.00,Male,42
Professional_Developer,Professional_Developer,20.00,Male,38
Professional_Developer,Professional_Developer,21.00,Male,40
Professional_Developer,Professional_Developer,22.00,Female,45
Professional_Developer,Professional_Developer,22.00,Male,37
Professional_Developer,Professional_Developer,22.00,Male,38
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,23.00,Male,44
Professional_Developer,Professional_Developer,25.00,Male,42
Professional_Developer,Professional_Developer,25.00,Female,33
Professional_Developer,Professional_Developer,25.00,Male,42
Professional_Developer,Professional_Developer,25.00,Male,53
Professional_Developer,Professional_Developer,25.00,Male,48
Professional_Developer,Professional_Developer,25.00,Male,53
Professional_Developer,Professional_Developer,25.00,Male,53
Professional_Developer,Professional_Developer,25.00,Male,44
Professional_Developer,Professional_Developer,25.00,Male,53
Professional_Developer,Professional_Developer,25.00,Male,48
Professional_Developer,Professional_Developer,25.00,Male,25
Professional_Developer,Professional_Developer,25.00,Male,42
Professional_Developer,Professional_Developer,25.00,Male,47
Professional_Developer,Professional_Developer,28.00,Male,52
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,29
Professional_Developer,Professional_Developer,3.00,Female,23
Professional_Developer,Professional_Developer,3.00,Female,26
Professional_Developer,Professional_Developer,3.00,Male,24
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Female,30
Professional_Developer,Professional_Developer,3.00,Female,34
Professional_Developer,Professional_Developer,3.00,Female,29
Professional_Developer,Professional_Developer,3.00,Female,25
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,25
Professional_Developer,Professional_Developer,3.00,Female,33
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Female,27
Professional_Developer,Professional_Developer,3.00,Female,25
Professional_Developer,Professional_Developer,3.00,Male,25
Professional_Developer,Professional_Developer,3.00,Male,25
Professional_Developer,Professional_Developer,3.00,Female,26
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Female,27
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,21
Professional_Developer,Professional_Developer,3.00,Female,25
Professional_Developer,Professional_Developer,3.00,Male,23
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,30
Professional_Developer,Professional_Developer,3.00,Female,27
Professional_Developer,Professional_Developer,3.00,Female,26
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,24
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Male,24
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Female,30
Professional_Developer,Professional_Developer,3.00,Female,27
Professional_Developer,Professional_Developer,3.00,Female,29
Professional_Developer,Professional_Developer,3.00,Male,35
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,21
Professional_Developer,Professional_Developer,3.00,Male,27
Professional_Developer,Professional_Developer,3.00,Male,24
Professional_Developer,Professional_Developer,3.00,Male,25
Professional_Developer,Professional_Developer,3.00,Male,24
Professional_Developer,Professional_Developer,3.00,Female,29
Professional_Developer,Professional_Developer,3.00,Male,33
Professional_Developer,Professional_Developer,3.00,Male,26
Professional_Developer,Professional_Developer,3.00,Male,29
Professional_Developer,Professional_Developer,3.50,Male,26
Professional_Developer,Professional_Developer,3.50,Male,26
Professional_Developer,Professional_Developer,30.00,Male,43
Professional_Developer,Professional_Developer,30.00,Male,43
Professional_Developer,Professional_Developer,32.00,Male,32
Professional_Developer,Professional_Developer,32.00,Male,48
Professional_Developer,Professional_Developer,32.00,Male,50
Professional_Developer,Professional_Developer,33.00,Male,57
Professional_Developer,Professional_Developer,35.00,Female,57
Professional_Developer,Professional_Developer,35.00,Male,42
Professional_Developer,Professional_Developer,35.00,Male,55
Professional_Developer,Professional_Developer,35.00,Male,42
Professional_Developer,Professional_Developer,35.00,Male,42
Professional_Developer,Professional_Developer,35.00,Male,43
Professional_Developer,Professional_Developer,4.00,Female,22
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Female,21
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Male,32
Professional_Developer,Professional_Developer,4.00,Female,27
Professional_Developer,Professional_Developer,4.00,Male,24
Professional_Developer,Professional_Developer,4.00,Male,30
Professional_Developer,Professional_Developer,4.00,Male,32
Professional_Developer,Professional_Developer,4.00,Male,32
Professional_Developer,Professional_Developer,4.00,Female,25
Professional_Developer,Professional_Developer,4.00,Male,22
Professional_Developer,Professional_Developer,4.00,Male,29
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Male,23
Professional_Developer,Professional_Developer,4.00,Male,29
Professional_Developer,Professional_Developer,4.00,Male,24
Professional_Developer,Professional_Developer,4.00,Male,33
Professional_Developer,Professional_Developer,4.00,Male,29
Professional_Developer,Professional_Developer,4.00,Female,36
Professional_Developer,Professional_Developer,4.00,Male,26
Professional_Developer,Professional_Developer,4.00,Male,41
Professional_Developer,Professional_Developer,4.00,Male,36
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Female,34
Professional_Developer,Professional_Developer,4.00,Male,28
Professional_Developer,Professional_Developer,4.00,Female,22
Professional_Developer,Professional_Developer,4.00,Male,23
Professional_Developer,Professional_Developer,4.00,Female,27
Professional_Developer,Professional_Developer,4.00,Male,30
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Female,25
Professional_Developer,Professional_Developer,4.00,Male,27
Professional_Developer,Professional_Developer,4.00,Male,26
Professional_Developer,Professional_Developer,4.00,Male,29
Professional_Developer,Professional_Developer,4.00,Female,25
Professional_Developer,Professional_Developer,4.00,Male,27
Professional_Developer,Professional_Developer,4.00,Male,25
Professional_Developer,Professional_Developer,4.00,Female,29
Professional_Developer,Professional_Developer,5.00,Male,36
Professional_Developer,Professional_Developer,5.00,Male,33
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,30
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,26
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Female,29
Professional_Developer,Professional_Developer,5.00,Male,25
Professional_Developer,Professional_Developer,5.00,Female,31
Professional_Developer,Professional_Developer,5.00,Male,33
Professional_Developer,Professional_Developer,5.00,Male,25
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,27
Professional_Developer,Professional_Developer,5.00,Male,27
Professional_Developer,Professional_Developer,5.00,Male,38
Professional_Developer,Professional_Developer,5.00,Male,30
Professional_Developer,Professional_Developer,5.00,Male,28
Professional_Developer,Professional_Developer,5.00,Male,32
Professional_Developer,Professional_Developer,5.00,Female,23
Professional_Developer,Professional_Developer,5.00,Female,30
Professional_Developer,Professional_Developer,5.00,Male,37
Professional_Developer,Professional_Developer,5.00,Male,32
Professional_Developer,Professional_Developer,5.00,Male,30
Professional_Developer,Professional_Developer,5.00,Female,30
Professional_Developer,Professional_Developer,5.00,Male,40
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Female,30
Professional_Developer,Professional_Developer,5.00,Male,31
Professional_Developer,Professional_Developer,5.00,Male,22
Professional_Developer,Professional_Developer,5.00,Male,25
Professional_Developer,Professional_Developer,5.00,Male,26
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,24
Professional_Developer,Professional_Developer,5.00,Male,52
Professional_Developer,Professional_Developer,5.00,Male,36
Professional_Developer,Professional_Developer,5.00,Female,29
Professional_Developer,Professional_Developer,5.00,Male,40
Professional_Developer,Professional_Developer,5.00,Female,33
Professional_Developer,Professional_Developer,5.00,Male,56
Professional_Developer,Professional_Developer,5.00,Male,32
Professional_Developer,Professional_Developer,5.00,Male,37
Professional_Developer,Professional_Developer,5.00,Male,28
Professional_Developer,Professional_Developer,5.00,Male,25
Professional_Developer,Professional_Developer,5.00,Female,30
Professional_Developer,Professional_Developer,5.00,Female,22
Professional_Developer,Professional_Developer,5.00,Male,31
Professional_Developer,Professional_Developer,5.00,Male,25
Professional_Developer,Professional_Developer,5.00,Female,55
Professional_Developer,Professional_Developer,5.00,Female,32
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Female,29
Professional_Developer,Professional_Developer,5.00,Male,28
Professional_Developer,Professional_Developer,5.00,Male,27
Professional_Developer,Professional_Developer,5.00,Male,29
Professional_Developer,Professional_Developer,5.00,Male,32
Professional_Developer,Professional_Developer,5.00,Male,34
Professional_Developer,Professional_Developer,5.00,Male,26
Professional_Developer,Professional_Developer,5.00,Male,32
Professional_Developer,Professional_Developer,5.00,Male,35
Professional_Developer,Professional_Developer,6.00,Female,31
Professional_Developer,Professional_Developer,6.00,Male,26
Professional_Developer,Professional_Developer,6.00,Male,23
Professional_Developer,Professional_Developer,6.00,Female,29
Professional_Developer,Professional_Developer,6.00,Male,30
Professional_Developer,Professional_Developer,6.00,Male,38
Professional_Developer,Professional_Developer,6.00,Male,25
Professional_Developer,Professional_Developer,6.00,Male,31
Professional_Developer,Professional_Developer,6.00,Female,31
Professional_Developer,Professional_Developer,6.00,Male,30
Professional_Developer,Professional_Developer,6.00,Male,24
Professional_Developer,Professional_Developer,6.00,Male,35
Professional_Developer,Professional_Developer,6.00,Male,23
Professional_Developer,Professional_Developer,6.00,Female,27
Professional_Developer,Professional_Developer,6.00,Male,23
Professional_Developer,Professional_Developer,6.00,Female,31
Professional_Developer,Professional_Developer,6.00,Female,31
Professional_Developer,Professional_Developer,6.00,Female,29
Professional_Developer,Professional_Developer,6.00,Female,38
Professional_Developer,Professional_Developer,6.00,Female,28
Professional_Developer,Professional_Developer,6.00,Male,25
Professional_Developer,Professional_Developer,6.00,Female,31
Professional_Developer,Professional_Developer,6.00,Male,25
Professional_Developer,Professional_Developer,7.00,Male,36
Professional_Developer,Professional_Developer,7.00,Female,32
Professional_Developer,Professional_Developer,7.00,Male,36
Professional_Developer,Professional_Developer,7.00,Male,35
Professional_Developer,Professional_Developer,7.00,Male,27
Professional_Developer,Professional_Developer,7.00,Male,28
Professional_Developer,Professional_Developer,7.00,Male,36
Professional_Developer,Professional_Developer,7.00,Male,35
Professional_Developer,Professional_Developer,7.00,Male,24
Professional_Developer,Professional_Developer,7.00,Male,35
Professional_Developer,Professional_Developer,7.00,Male,28
Professional_Developer,Professional_Developer,7.00,Female,27
Professional_Developer,Professional_Developer,7.00,Male,28
Professional_Developer,Professional_Developer,8.00,Female,28
Professional_Developer,Professional_Developer,8.00,Female,33
Professional_Developer,Professional_Developer,8.00,Female,31
Professional_Developer,Professional_Developer,8.00,Male,40
Professional_Developer,Professional_Developer,8.00,Male,33
Professional_Developer,Professional_Developer,8.00,Male,29
Professional_Developer,Professional_Developer,8.00,Male,35
Professional_Developer,Professional_Developer,8.00,Male,26
Professional_Developer,Professional_Developer,8.00,Male,25
Professional_Developer,Professional_Developer,8.00,Male,37
Professional_Developer,Professional_Developer,8.00,Female,27
Professional_Developer,Professional_Developer,8.00,Female,32
Professional_Developer,Professional_Developer,8.00,Male,29
Professional_Developer,Professional_Developer,8.00,Male,29
Professional_Developer,Professional_Developer,8.00,Male,31
Professional_Developer,Professional_Developer,8.00,Male,33
Professional_Developer,Professional_Developer,8.00,Male,30
Professional_Developer,Professional_Developer,9.00,Male,25
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Male,27
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Professional_Developer,Professional_Developer,9.00,Female,33
Undergraduate_Student,Undergraduate_Student,0.50,Male,19
Undergraduate_Student,Undergraduate_Student,0.50,Male,22
Undergraduate_Student,Undergraduate_Student,0.00,Female,24
Undergraduate_Student,Undergraduate_Student,0.00,Male,22
Undergraduate_Student,Undergraduate_Student,0.00,Male,23
Undergraduate_Student,Undergraduate_Student,0.00,Female,26
Undergraduate_Student,Undergraduate_Student,0.00,Female,25
Undergraduate_Student,Undergraduate_Student,0.00,Female,23
Undergraduate_Student,Undergraduate_Student,0.00,Female,23
Undergraduate_Student,Undergraduate_Student,0.00,Female,33
Undergraduate_Student,Undergraduate_Student,0.00,Female,34
Undergraduate_Student,Undergraduate_Student,0.00,Female,39
Undergraduate_Student,Undergraduate_Student,0.00,Male,20
Undergraduate_Student,Undergraduate_Student,0.00,Female,33
Undergraduate_Student,Undergraduate_Student,0.00,Other,100
Undergraduate_Student,Undergraduate_Student,0.00,Female,22
Undergraduate_Student,Undergraduate_Student,0.00,Female,21
Undergraduate_Student,Undergraduate_Student,0.00,Female,20
Undergraduate_Student,Undergraduate_Student,0.00,Female,21
Undergraduate_Student,Undergraduate_Student,0.00,Female,29
Undergraduate_Student,Undergraduate_Student,0.00,Female,27
Undergraduate_Student,Undergraduate_Student,0.00,Female,32
Undergraduate_Student,Undergraduate_Student,0.00,Female,28
Undergraduate_Student,Undergraduate_Student,0.00,Male,23
Undergraduate_Student,Undergraduate_Student,0.00,Female,28
Undergraduate_Student,Undergraduate_Student,0.00,Female,29
Undergraduate_Student,Undergraduate_Student,0.00,Female,21
Undergraduate_Student,Undergraduate_Student,0.00,Male,22
Undergraduate_Student,Undergraduate_Student,0.00,Female,27
Undergraduate_Student,Undergraduate_Student,0.00,Male,20
Undergraduate_Student,Undergraduate_Student,0.00,Male,27
Undergraduate_Student,Undergraduate_Student,0.00,Female,20
Undergraduate_Student,Undergraduate_Student,0.00,Female,20
Undergraduate_Student,Undergraduate_Student,0.00,Male,25
Undergraduate_Student,Undergraduate_Student,0.00,Female,58
Undergraduate_Student,Undergraduate_Student,0.00,Female,25
Undergraduate_Student,Undergraduate_Student,0.00,Female,22
Undergraduate_Student,Undergraduate_Student,0.00,Female,27
Undergraduate_Student,Undergraduate_Student,0.00,Female,41
Undergraduate_Student,Undergraduate_Student,0.00,Female,33
Undergraduate_Student,Undergraduate_Student,0.00,Female,26
Undergraduate_Student,Undergraduate_Student,0.00,Female,20
Undergraduate_Student,Undergraduate_Student,0.00,Male,25
Undergraduate_Student,Undergraduate_Student,0.00,Male,20
Undergraduate_Student,Undergraduate_Student,0.00,Female,27
Undergraduate_Student,Undergraduate_Student,0.00,Female,26
Undergraduate_Student,Undergraduate_Student,0.00,Female,26
Undergraduate_Student,Undergraduate_Student,0.00,Female,25
Undergraduate_Student,Undergraduate_Student,0.00,Female,24
Undergraduate_Student,Undergraduate_Student,0.00,Male,23
Undergraduate_Student,Undergraduate_Student,0.00,Male,24
Undergraduate_Student,Undergraduate_Student,0.00,Female,21
Undergraduate_Student,Undergraduate_Student,0.00,Female,41
Undergraduate_Student,Undergraduate_Student,0.00,Female,26
Undergraduate_Student,Undergraduate_Student,0.00,Female,36
Undergraduate_Student,Undergraduate_Student,0.00,Female,27
Undergraduate_Student,Undergraduate_Student,0.20,Female,41
Undergraduate_Student,Undergraduate_Student,0.50,Male,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,26
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,34
Undergraduate_Student,Undergraduate_Student,1.00,Female,29
Undergraduate_Student,Undergraduate_Student,1.00,Prefer not to tell,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,24
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,43
Undergraduate_Student,Undergraduate_Student,1.00,Male,30
Undergraduate_Student,Undergraduate_Student,1.00,Male,30
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,27
Undergraduate_Student,Undergraduate_Student,1.00,Male,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Male,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,33
Undergraduate_Student,Undergraduate_Student,1.00,Female,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,46
Undergraduate_Student,Undergraduate_Student,1.00,Female,20
Undergraduate_Student,Undergraduate_Student,1.00,Female,35
Undergraduate_Student,Undergraduate_Student,1.00,Male,27
Undergraduate_Student,Undergraduate_Student,1.00,Female,21
Undergraduate_Student,Undergraduate_Student,1.00,Female,29
Undergraduate_Student,Undergraduate_Student,1.00,Male,33
Undergraduate_Student,Undergraduate_Student,1.00,Male,22
Undergraduate_Student,Undergraduate_Student,1.00,Male,33
Undergraduate_Student,Undergraduate_Student,1.00,Female,20
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Female,34
Undergraduate_Student,Undergraduate_Student,1.00,Male,33
Undergraduate_Student,Undergraduate_Student,1.00,Male,23
Undergraduate_Student,Undergraduate_Student,1.00,Female,33
Undergraduate_Student,Undergraduate_Student,1.00,Female,26
Undergraduate_Student,Undergraduate_Student,1.00,Female,29
Undergraduate_Student,Undergraduate_Student,1.00,Female,19
Undergraduate_Student,Undergraduate_Student,1.00,Male,26
Undergraduate_Student,Undergraduate_Student,1.00,Male,21
Undergraduate_Student,Undergraduate_Student,1.00,Male,29
Undergraduate_Student,Undergraduate_Student,1.00,Female,18
Undergraduate_Student,Undergraduate_Student,1.00,Male,18
Undergraduate_Student,Undergraduate_Student,1.00,Female,22
