% 1. Title: Microtasks from Experiment One
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: October 20, 2014
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
%
%THESE FIELDS ARE MISSING IN THE FILE
%
%@ATTRIBUTE test1 NUMERIC  
%@ATTRIBUTE test2 NUMERIC
%@ATTRIBUTE test3 NUMERIC
%@ATTRIBUTE test4 NUMERIC
%@ATTRIBUTE grade NUMERIC
%@ATTRIBUTE testDuration NUMERIC
%
% Have to add double quotes for all text fields (question, answer and feedback)
%

@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE task_type {MICROTASK}
@ATTRIBUTE worker_id NUMERIC		
@ATTRIBUTE session_id STRING		
@ATTRIBUTE microtask_id NUMERIC
@ATTRIBUTE file_name STRING
@ATTRIBUTE question STRING
@ATTRIBUTE answer {NO,PROBABLY_NOT,I_CANT_TELL,PROBABLY_YES,YES}
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE explanation STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE gender STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE difficulty NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC

@DATA
10:50:18.969,MICROTASK,1986_1,46Ig2c-4A-192,168,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the invocation of function 'nextOrdinal' in function 'calculateNumPopulatedBytes' at line 138 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,145366.0,There is a variable ordinal in one function that is referred to in another so it is not in scope.,1.414247304801E12,I have no Java experience - I'm a rockstar VB programmer!,Male,40,6,Spain,52
10:51:54.515,MICROTASK,1979_1,49IG-3c-9a-5-3-6,95,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getGerritProvider' in function 'addComments' at line 102 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,161950.0,Perhaps gerritComment.getAUthor is returning null; and therefore createUser is returning null....,1.414246505537E12,thanks!  some questions harder than others and java isn't my strongest language :),Male,4,6,USA,31
10:52:18.921,MICROTASK,1991_1,45IC7I-8G-1-4-3,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,648421.0,Incorrect return value,1.41424781301E12
10:53:40.606,MICROTASK,1964_1,56EG5e1e50-6,134,6ReviewScopeNode_buggy.java,Is it possible that the conditional clause at line 69 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,I_CANT_TELL,357935.0,Nothing appears to be able to emit a NullPointerException,1.414244730707E12,-,Male,3,5,US,23
10:54:45.124,MICROTASK,1986_1,46Ig2c-4A-192,98,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'addComments' at line 105 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,266155.0,I don't understand what IUser does,1.414247304801E12,I have no Java experience - I'm a rockstar VB programmer!,Male,40,6,Spain,52
10:56:27.559,MICROTASK,1979_1,49IG-3c-9a-5-3-6,150,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),YES,273044.0,returning an unmodifiable list; can't add to it. return Collections.unmodifiableList(items);,1.414246505537E12,thanks!  some questions harder than others and java isn't my strongest language :),Male,4,6,USA,31
10:57:34.162,MICROTASK,1986_1,46Ig2c-4A-192,145,7buggy_ReviewTaskMapper_buggy.txt,Is there possibly something wrong with the body of function 'mapScope' between lines 231 and 238 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,169038.0,Maybe the declaration is wrong and the functions parameters are not being used.,1.414247304801E12,I have no Java experience - I'm a rockstar VB programmer!,Male,40,6,Spain,52
10:57:48.733,MICROTASK,1964_1,56EG5e1e50-6,61,2SelectTranslator_buggy.java,Is there maybe something wrong with the body of the conditional clause between lines 547 and 554 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,I_CANT_TELL,248127.0,I am not sure if the selected lines will ever actually execute.,1.414244730707E12,-,Male,3,5,US,23
10:58:48.870,MICROTASK,1979_1,49IG-3c-9a-5-3-6,143,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'toString' in function 'convertScopeToDescription' at line 80 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,141311.0,looks like we are initializing the sb properly... it seems like this shouldn't be null,1.414246505537E12,thanks!  some questions harder than others and java isn't my strongest language :),Male,4,6,USA,31
10:58:56.747,MICROTASK,2001_1,43GE-7i5I-96-6,176,11ByteArrayBuffer_buggy.java,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,I_CANT_TELL,238861.0,What are the values in the Arrays.copyOf ?,1.414248686975E12
11:01:24.840,MICROTASK,1986_1,46Ig2c-4A-192,120,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the 'For-loop' construct at line 60 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?,PROBABLY_YES,230678.0,Not sure; but it looks like the enhanced for loop is not being fed a list and counter values are being attempted to setup within the loop whereas they should be declared outside it.,1.414247304801E12,I have no Java experience - I'm a rockstar VB programmer!,Male,40,6,Spain,52
11:02:09.453,MICROTASK,1979_1,49IG-3c-9a-5-3-6,54,2SelectTranslator_buggy.java,Is it possible that the conditional clause at line 542 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,I_CANT_TELL,200583.0,looks like equals is looking for ColumnTracker but we're passing in a ColumnDescriptor?,1.414246505537E12,thanks!  some questions harder than others and java isn't my strongest language :),Male,4,6,USA,31
11:02:41.323,MICROTASK,1986_1,46Ig2c-4A-192,57,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'getName' in function 'appendColumn' at line 542 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,76483.0,Should it be Objattribute instead of attribute??,1.414247304801E12,I have no Java experience - I'm a rockstar VB programmer!,Male,40,6,Spain,52
11:03:12.213,MICROTASK,2010_1,40gg-5G6e-388,175,11ByteArrayBuffer_buggy.java,Is there maybe something wrong with the invocation of function 'copyOf' in function 'grow' at line 121 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,46789.0,I don't understand that part,1.414249292394E12
11:03:49.896,MICROTASK,2010_1,40gg-5G6e-388,160,8buggy_AbstractReviewSection_buggy.txt,Is there perhaps something wrong with the values of the parameters received by function 'layout' when called by function 'appendMessage' at line 82 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,I_CANT_TELL,37683.0,i don't understand this part,1.414249292394E12
11:05:13.916,MICROTASK,2002_1,39Ai-1a7g050,176,11ByteArrayBuffer_buggy.java,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?,PROBABLY_YES,111859.0,wrong parameter,1.414248833766E12,-,Male,.4,7,india,26
11:06:01.156,MICROTASK,2002_1,39Ai-1a7g050,161,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'getParent' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,47240.0,it confusing me.,1.414248833766E12,-,Male,.4,7,india,26
11:06:18.045,MICROTASK,1983_1,47ac-9a4c-364,16,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'size' in function 'acquireExclusiveReadLock' at line 80 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,1063383.0,I'm not familiar with this library; but obviously the files variable is null by the time it reaches line 80. Since it is assigned by line 74 or 78; the issue is there. I assume that the listFiles method call must be returning null. From the code snippets available to me; I can't see where the operations variable is ultimately coming from; but I suspect this is the culprit.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:07:33.259,MICROTASK,2002_1,39Ai-1a7g050,24,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'getSize' in function 'acquireExclusiveReadLock' at line 83 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,92103.0,i couldn't understand the logic.,1.414248833766E12,-,Male,.4,7,india,26
11:08:07.296,MICROTASK,2001_1,43GE-7i5I-96-6,157,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'isDisposed' in function 'appendMessage' at line 80 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,550549.0,I believe that the string is the wrong type of class to be casting here.,1.414248686975E12
11:08:52.999,MICROTASK,2002_1,39Ai-1a7g050,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,79740.0,function got messed up.,1.414248833766E12,-,Male,.4,7,india,26
11:09:33.642,MICROTASK,2002_1,39Ai-1a7g050,188,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'ClockEntry' in function 'merge' at line 248 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),YES,40643.0,argument fails.,1.414248833766E12,-,Male,.4,7,india,26
11:10:25.031,MICROTASK,2002_1,39Ai-1a7g050,168,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the invocation of function 'nextOrdinal' in function 'calculateNumPopulatedBytes' at line 138 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,51389.0,there is no valid byte,1.414248833766E12,-,Male,.4,7,india,26
11:10:48.522,MICROTASK,2002_1,39Ai-1a7g050,105,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getMessage' in function 'addComments' at line 107 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,23491.0,i couldnt understand,1.414248833766E12,-,Male,.4,7,india,26
11:11:29.388,MICROTASK,2002_1,39Ai-1a7g050,144,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong in the declaration of function 'mapScope' at line 231 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,PROBABLY_YES,40866.0,unsupported method call,1.414248833766E12,-,Male,.4,7,india,26
11:12:04.975,MICROTASK,2002_1,39Ai-1a7g050,127,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'put' in function 'convertScopeToDescription' at line 63 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,35587.0,confusing me,1.414248833766E12,-,Male,.4,7,india,26
11:12:06.287,MICROTASK,1983_1,47ac-9a4c-364,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,348242.0,Not enough information. Can't even see from the available code what the class of the object currentCommand is. I'm not familiar enough with threading to make a guess.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:12:47.881,MICROTASK,2002_1,39Ai-1a7g050,64,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'put' in function 'appendColumn' at line 552 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,42906.0,i couldnt understand.,1.414248833766E12,-,Male,.4,7,india,26
11:15:05.132,MICROTASK,2000_1,41ia0C3A-3-3-2,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,NO,827361.0,It seems there is no possibilities of wrong with the body of function 'grow' between lines 120 and 122.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:18:14.153,MICROTASK,2001_1,43GE-7i5I-96-6,20,1buggy_ApacheCamel.txt,Is there maybe something wrong with the body of the conditional clause between lines 82 and 85 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,PROBABLY_YES,606857.0,Your are trying to acquire a value that is being referenced by a pointer type.,1.414248686975E12
11:19:22.128,MICROTASK,1983_1,47ac-9a4c-364,180,13buggy_VectorClock_buggy.txt,Is the body of the 'While-loop' between lines 244 and 259 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,I_CANT_TELL,435841.0,I'm sorry; but without a general understanding of the implementation of the VectorClock class; I can't troubleshoot this.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:19:29.811,MICROTASK,2000_1,41ia0C3A-3-3-2,159,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'layout' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,264679.0,textClientLabel.getParent().layout(true; true); seems improperly used.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:21:19.899,MICROTASK,1983_1,47ac-9a4c-364,167,10HashPropertyBuilder_buggy.java,Is there possibly something wrong with the body of function 'calculateNumPopulatedBytes' between lines 136 and 144 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,I_CANT_TELL,117770.0,I'm sorry; I've spent an hour on this task; and don't have any more time to spend.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:21:23.837,MICROTASK,1983_1,47ac-9a4c-364,97,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'setId' in function 'addComments' at line 105 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,3938.0,I'm sorry; I've spent an hour on this task; and don't have any more time to spend.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:21:26.945,MICROTASK,1983_1,47ac-9a4c-364,144,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong in the declaration of function 'mapScope' at line 231 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,I_CANT_TELL,3108.0,I'm sorry; I've spent an hour on this task; and don't have any more time to spend.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:21:30.932,MICROTASK,1983_1,47ac-9a4c-364,119,6ReviewScopeNode_buggy.java,Is there possibly something wrong with the body of function 'convertScopeToDescription' between lines 57 and 81 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,I_CANT_TELL,3987.0,I'm sorry; I've spent an hour on this task; and don't have any more time to spend.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:21:33.251,MICROTASK,1983_1,47ac-9a4c-364,56,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'equals' in function 'appendColumn' at line 542 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,2318.0,I'm sorry; I've spent an hour on this task; and don't have any more time to spend.,1.414246973369E12,Sorry; but these tasks require more time than was initially indicated; so I was only able to complete some of them satisfactorily.,Male,10,4,USA,27
11:21:39.235,MICROTASK,2001_1,43GE-7i5I-96-6,165,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,205082.0,I don't understand this type of program execution.,1.414248686975E12
11:22:58.629,MICROTASK,2000_1,41ia0C3A-3-3-2,22,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'getName' in function 'acquireExclusiveReadLock' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,208818.0,It seems security issues in FTP.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:26:33.880,MICROTASK,2021_1,37iI5e6i7-4-5,174,11ByteArrayBuffer_buggy.java,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,NO,40918.0,The code looks correct; and should work since everything is setup properly.,1.414250656193E12,-,Male,3,4,united states,19
11:26:53.741,MICROTASK,2021_1,37iI5e6i7-4-5,153,8buggy_AbstractReviewSection_buggy.txt,Is there possibly something wrong with the body of function 'appendMessage' between lines 78 and 84 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_NOT,19861.0,the format is all correct,1.414250656193E12,-,Male,3,4,united states,19
11:27:09.440,MICROTASK,2021_1,37iI5e6i7-4-5,26,1buggy_ApacheCamel.txt,Is there maybe something wrong with the invocation of function 'getTimestamp' in function 'acquireExclusiveReadLock' at line 84 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,15699.0,this is correct because its just a basic getter,1.414250656193E12,-,Male,3,4,united states,19
11:27:20.381,MICROTASK,2021_1,37iI5e6i7-4-5,163,9buggy_Hystrix_buggy.txt,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,NO,10941.0,this is correct; just a basic getter,1.414250656193E12,-,Male,3,4,united states,19
11:27:58.478,MICROTASK,2021_1,37iI5e6i7-4-5,190,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'getNodeId' in function 'merge' at line 248 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,38097.0,this looks like it wont work because there may be too many parenthesees at the end and the whole constructor might not work,1.414250656193E12,-,Male,3,4,united states,19
11:28:02.243,MICROTASK,2000_1,41ia0C3A-3-3-2,163,9buggy_Hystrix_buggy.txt,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?,PROBABLY_YES,303614.0,The method defined is wrong.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:28:07.394,MICROTASK,2021_1,37iI5e6i7-4-5,170,10HashPropertyBuilder_buggy.java,Is the body of the 'While-loop' between lines 139 and 142 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,NO,8915.0,this is correct,1.414250656193E12,-,Male,3,4,united states,19
11:28:16.580,MICROTASK,2021_1,37iI5e6i7-4-5,107,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'getMessage' in function 'addComments' at line 108 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,9186.0,this is correct,1.414250656193E12,-,Male,3,4,united states,19
11:28:26.894,MICROTASK,2021_1,37iI5e6i7-4-5,146,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the 'For-loop' construct at line 234 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?,NO,10314.0,this is correct; a basic getter,1.414250656193E12,-,Male,3,4,united states,19
11:28:37.761,MICROTASK,2018_1,38eA1g-2I97-4,173,11ByteArrayBuffer_buggy.java,Is there maybe something wrong in the declaration of function 'grow' at line 120 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,PROBABLY_YES,170808.0,When the array has a large length growing it by a factor of 1.5 may create an integer outside the bounds of integers in java,1.414250451156E12
11:29:16.176,MICROTASK,2021_1,37iI5e6i7-4-5,129,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'Counter' in function 'convertScopeToDescription' at line 63 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,49282.0,there is no variable named !counts so it may not be able to call it properly.,1.414250656193E12,-,Male,3,4,united states,19
11:30:13.603,MICROTASK,2000_1,41ia0C3A-3-3-2,186,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'getNodeId' in function 'merge' at line 247 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,131360.0,I can't able to judge exactly.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:30:35.076,MICROTASK,2021_1,37iI5e6i7-4-5,66,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'setJavaClass' in function 'appendColumn' at line 553 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_NOT,78900.0,This looks correct from what I can see; it is just using a getter and checking if it is equal to something else.,1.414250656193E12,-,Male,3,4,united states,19
11:32:57.646,MICROTASK,2000_1,41ia0C3A-3-3-2,166,10HashPropertyBuilder_buggy.java,Is there maybe something wrong in the declaration of function 'calculateNumPopulatedBytes' at line 136 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?,PROBABLY_YES,164043.0,Change while loop to other conditional statement at line 139.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:38:37.768,MICROTASK,2000_1,41ia0C3A-3-3-2,103,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'shortenText' in function 'addComments' at line 107 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),PROBABLY_YES,340122.0,The function getMessage() seems not passing values/parameters.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:39:47.927,MICROTASK,2028_1,36Ia0I2E-255,175,11ByteArrayBuffer_buggy.java,Is there maybe something wrong with the invocation of function 'copyOf' in function 'grow' at line 121 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,74993.0,I have no idea,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:40:32.879,MICROTASK,2028_1,36Ia0I2E-255,154,8buggy_AbstractReviewSection_buggy.txt,Is there maybe something wrong with the invocation of function 'getTextClient' in function 'appendMessage' at line 79 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,44952.0,haven't done coding since Basic,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:40:50.584,MICROTASK,2028_1,36Ia0I2E-255,27,1buggy_ApacheCamel.txt,Is it possible that the conditional clause at line 91 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,I_CANT_TELL,17705.0,haven't done coding since Basic,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:41:03.679,MICROTASK,2028_1,36Ia0I2E-255,164,9buggy_Hystrix_buggy.txt,Is there maybe something wrong with the invocation of function 'pop' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,13094.0,have no idea,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:41:29.178,MICROTASK,2028_1,36Ia0I2E-255,191,13buggy_VectorClock_buggy.txt,Is there maybe something wrong with the invocation of function 'max' in function 'merge' at line 248 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,25499.0,i can't tell,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:41:37.926,MICROTASK,2000_1,41ia0C3A-3-3-2,150,7buggy_ReviewTaskMapper_buggy.txt,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,180158.0,Check the function mapScopeItem(); getItems(); add() and scope2.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:41:50.224,MICROTASK,2028_1,36Ia0I2E-255,171,10HashPropertyBuilder_buggy.java,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),NO,21046.0,no. looks good,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:42:12.452,MICROTASK,2028_1,36Ia0I2E-255,108,3buggy_PatchSetContentRemoteFactory_buggy.txt,Is there maybe something wrong with the invocation of function 'setDraft' in function 'addComments' at line 109 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,22228.0,I can't tell ,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:42:19.666,MICROTASK,2028_1,36Ia0I2E-255,147,7buggy_ReviewTaskMapper_buggy.txt,Is the body of the 'For-loop' between lines 234 and 236 possibly not producing what it is supposed to (e.g.; does not compute the expected result; does not exit at the expected iteration; etc.)?,I_CANT_TELL,7214.0,I can't tell ,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:42:27.338,MICROTASK,2028_1,36Ia0I2E-255,130,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the invocation of function 'get' in function 'convertScopeToDescription' at line 65 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,7672.0,I can't tell ,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:42:35.182,MICROTASK,2028_1,36Ia0I2E-255,67,2SelectTranslator_buggy.java,Is there maybe something wrong with the invocation of function 'getName' in function 'appendColumn' at line 553 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.),I_CANT_TELL,7844.0,I can't tell ,1.414251356778E12,Not a programmer at all,Male,1,7,USA,38
11:43:02.392,MICROTASK,2000_1,41ia0C3A-3-3-2,125,6ReviewScopeNode_buggy.java,Is there maybe something wrong with the body of the conditional clause between lines 62 and 64 (e.g.; enters the wrong branch; makes a call to a null pointer; calls a wrong type; etc.)?,PROBABLY_YES,84466.0,The function new Counter(item) must be defined separately.,1.414248664153E12,Interesting..,Male,20,5,India,32
11:45:15.025,MICROTASK,2000_1,41ia0C3A-3-3-2,62,2SelectTranslator_buggy.java,Is it possible that the conditional clause at line 548 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?,I_CANT_TELL,132633.0,I need the parent code to conform the error.,1.414248664153E12,Interesting..,Male,20,5,India,32
